0.08832335329341312, 0.0038461538461540545
0.1444610778443114, 0.019230769230769384
0.2177261001462779, 0.061436637970934016
0.24641421128861418, 0.10721882810330474
0.26047904191616766, 0.15576923076923077
0.2706527378456085, 0.20788669813940586
0.2906758684796472, 0.24822965842821443
0.3022682072677749, 0.32566648153290756
0.32756058280550815, 0.36637045265204116
0.35074526038176357, 0.4483199111357957
0.3755107114291274, 0.4946195501249654
0.38772455089820357, 0.5461538461538463
0.39518255906958655, 0.5802242432657596
0.42714931148533264, 0.6268172035545683
0.45508982035928147, 0.6711538461538463
0.4935417972718823, 0.7128167522910305
0.5304265115977432, 0.7519074562621496
0.5449101796407185, 0.7980769230769232
0.5931305259517068, 0.8392207972532885
0.6595230117382564, 0.8823451818939185
0.7095808383233533, 0.9211538461538464
0.7738656261484251, 0.9661718966953626
0.843946583367561, 0.9954017402573362
